,word,lemma
13028,снег,снег
13029,снежен,снежен
13030,снежно,снежен
13031,снема,снема
13032,снимките,снимка
13033,снимка,снимка
13034,снимки,снимка
13035,Со,со
13036,со,со
13037,Собата,соба
13038,собите,соба
13039,Соба,соба
13040,собата,соба
13041,соби,соба
13042,соба,соба
13043,собар,собар
13044,собере,собере
13045,собра,собере
13046,собереа,собере
13047,собереше,собере
13048,Соберете,собере
13049,собир,собир
13050,собири,собир
13051,собираа,собира
13052,собираат,собира
13053,собира,собира
13054,собиралиште,собиралиште
13055,собирач,собирач
13056,собирајќи,собирајќи
13057,собирањето,собирање
13058,соблекол,соблече
13059,соблече,соблече
13060,Соблечи,соблече
13061,соборена,соборен
13062,соборен,соборен
